Symbol,Timestamp,Open,High,Low,Close,Volume,VWAP
GOOGL,2024-12-05 05:00:00 UTC,175.36,176.06,172.33,172.64,21356243,173.564925
GOOGL,2024-12-06 05:00:00 UTC,172.03,175.08,171.86,174.71,21462393,174.402105
GOOGL,2024-12-09 05:00:00 UTC,173.96,176.26,173.65,175.37,25389631,175.217957
GOOGL,2024-12-10 05:00:00 UTC,182.845,186.36,181.05,185.17,54813022,184.126708
GOOGL,2024-12-11 05:00:00 UTC,185.31,195.61,184.85,195.4,67894071,192.909701
GOOGL,2024-12-12 05:00:00 UTC,195,195.18,191.71,191.96,34817486,193.432388
GOOGL,2024-12-13 05:00:00 UTC,191.01,192.73,189.64,189.82,25143495,190.877769
GOOGL,2024-12-16 05:00:00 UTC,192.87,199,192.62,196.66,44934901,196.647682
GOOGL,2024-12-17 05:00:00 UTC,197.25,201.42,194.98,195.42,43504025,197.091246
GOOGL,2024-12-18 05:00:00 UTC,195.22,197,187.74,188.4,34166074,191.475805
GOOGL,2024-12-19 05:00:00 UTC,191.625,193.03,188.38,188.51,32265241,190.018908
GOOGL,2024-12-20 05:00:00 UTC,185.78,192.89,185.22,191.41,63462934,190.200804
GOOGL,2024-12-23 05:00:00 UTC,192.62,195.1,190.15,194.63,25675014,193.585438
GOOGL,2024-12-24 05:00:00 UTC,194.84,196.11,193.78,196.11,10403259,195.502597
GOOGL,2024-12-26 05:00:00 UTC,195.15,196.748,194.375,195.6,12057210,195.804373
GOOGL,2024-12-27 05:00:00 UTC,194.95,195.32,190.65,192.76,18891362,192.436699
GOOGL,2024-12-30 05:00:00 UTC,189.8,192.55,189.12,191.24,14264659,191.190386
GOOGL,2024-12-31 05:00:00 UTC,191.075,191.96,188.51,189.3,17466919,189.861911
GOOGL,2025-01-02 05:00:00 UTC,190.65,192,187.5,189.43,20370828,189.584668
GOOGL,2025-01-03 05:00:00 UTC,191.37,193.21,189.975,191.79,18596159,191.763913
GOOGL,2025-01-06 05:00:00 UTC,193.98,198.2222,193.85,196.87,29563638,196.73636
GOOGL,2025-01-07 05:00:00 UTC,197.11,201,194.6,195.49,26487244,197.04705
GOOGL,2025-01-08 05:00:00 UTC,192.57,196.29,192.38,193.95,24864766,194.351096
GOOGL,2025-01-10 05:00:00 UTC,194.295,196.52,190.31,192.04,26665206,192.829352
GOOGL,2025-01-13 05:00:00 UTC,190.07,191.18,187.36,191.01,21823699,190.096289
GOOGL,2025-01-14 05:00:00 UTC,191.24,191.98,188.3082,189.66,17174854,190.045694
GOOGL,2025-01-15 05:00:00 UTC,193.09,196.36,191.86,195.55,21775969,194.800387
GOOGL,2025-01-16 05:00:00 UTC,194.14,195.48,192.81,192.91,17815432,193.887075
GOOGL,2025-01-17 05:00:00 UTC,196.53,197.23,193.75,196,27735089,195.950305
GOOGL,2025-01-21 05:00:00 UTC,199.07,202.29,197.87,198.05,29971292,198.981318
GOOGL,2025-01-22 05:00:00 UTC,199.06,200.48,197.53,198.37,26200617,198.883706
GOOGL,2025-01-23 05:00:00 UTC,198.14,200.3,195.2,197.98,26951357,197.878928
GOOGL,2025-01-24 05:00:00 UTC,198.1,200.9,198,200.21,23877521,199.783483
GOOGL,2025-01-27 05:00:00 UTC,192.41,196.88,190.73,191.81,41728893,192.975724
GOOGL,2025-01-28 05:00:00 UTC,192.745,195.48,190.68,195.3,24157929,194.438981
GOOGL,2025-01-29 05:00:00 UTC,195.555,196.785,193.43,195.41,18218256,195.082918
GOOGL,2025-01-30 05:00:00 UTC,198,201.4,197.67,200.87,24354684,200.161218
GOOGL,2025-01-31 05:00:00 UTC,202,205.48,201.8,204.02,32041952,204.25406
GOOGL,2025-02-03 05:00:00 UTC,200.69,203.75,200.1,201.23,27815470,201.870186
GOOGL,2025-02-04 05:00:00 UTC,203.39,207.05,202.81,206.38,43757263,205.376059
GOOGL,2025-02-05 05:00:00 UTC,191.07,192.75,188.03,191.33,70461770,190.219598
GOOGL,2025-02-06 05:00:00 UTC,189.5,192.1,188.72,191.6,29297442,190.720436
GOOGL,2025-02-07 05:00:00 UTC,191.05,191.18,183.24,185.34,49156418,186.160025
GOOGL,2025-02-10 05:00:00 UTC,187.35,188.2,185.86,186.47,23085939,186.785118
GOOGL,2025-02-11 05:00:00 UTC,185.03,186.94,184.28,185.32,21239519,185.266071
GOOGL,2025-02-12 05:00:00 UTC,183.22,185.11,181.83,183.61,22072559,183.531296
GOOGL,2025-02-13 05:00:00 UTC,184.32,186.28,183.14,186.14,21402523,184.821842
GOOGL,2025-02-14 05:00:00 UTC,185.055,186.4,184.32,185.23,20448437,185.225702
GOOGL,2025-02-18 05:00:00 UTC,185.6,185.96,181.7401,183.77,29916675,183.717394
GOOGL,2025-02-19 05:00:00 UTC,184.07,185.46,183.59,185.27,19529444,184.738238
GOOGL,2025-02-20 05:00:00 UTC,184.8,185.31,182.72,184.56,20441462,184.181898
GOOGL,2025-02-21 05:00:00 UTC,185.15,185.34,179.08,179.66,35199239,181.071951
GOOGL,2025-02-24 05:00:00 UTC,181.99,183.12,178.885,179.25,29854206,180.382185
GOOGL,2025-02-25 05:00:00 UTC,178.04,178.74,174.6939,175.42,41913411,176.122143
GOOGL,2025-02-26 05:00:00 UTC,175.07,176.08,171.5807,172.73,35431268,173.636834
GOOGL,2025-02-27 05:00:00 UTC,173.99,174.56,167.94,168.5,39991015,169.96209
GOOGL,2025-02-28 05:00:00 UTC,168.68,170.61,166.77,170.28,48130565,169.179184
GOOGL,2025-03-03 05:00:00 UTC,171.925,173.37,165.93,167.01,40770451,168.682936
GOOGL,2025-03-04 05:00:00 UTC,166.24,173.2946,165.8,170.92,45387996,169.733594
GOOGL,2025-03-05 05:00:00 UTC,170.52,173.78,169.06,173.02,30954922,171.74288
GOOGL,2025-03-06 05:00:00 UTC,170.53,174.81,170.5,172.35,28301953,172.595374
GOOGL,2025-03-07 05:00:00 UTC,171.26,174.97,170.27,173.86,27385813,172.791638
GOOGL,2025-03-10 04:00:00 UTC,168.26,168.46,163.69,165.87,43604027,165.810599
GOOGL,2025-03-11 04:00:00 UTC,164.91,166.75,161.37,164.04,39587414,164.318122
GOOGL,2025-03-12 04:00:00 UTC,166.58,167.6399,163.53,167.11,28372396,166.146278
GOOGL,2025-03-13 04:00:00 UTC,166.035,166.13,162.11,162.76,31756214,163.377176
GOOGL,2025-03-14 04:00:00 UTC,163.27,166.49,162.45,165.49,31995894,164.481338
GOOGL,2025-03-17 04:00:00 UTC,165.03,166.3,163.67,164.29,31184335,164.721001
GOOGL,2025-03-18 04:00:00 UTC,163.675,164.25,156.72,160.67,42074751,159.744602
GOOGL,2025-03-19 04:00:00 UTC,161.76,165.87,161,163.89,34275582,163.496787
GOOGL,2025-03-20 04:00:00 UTC,161.57,164.89,160.96,162.8,28138464,162.894049
GOOGL,2025-03-21 04:00:00 UTC,161.205,164.24,160.8901,163.99,36625764,162.975843
GOOGL,2025-03-24 04:00:00 UTC,167.065,168.32,165.14,167.68,30879129,167.35258
GOOGL,2025-03-25 04:00:00 UTC,168.98,170.63,168.315,170.56,24174373,169.896021
GOOGL,2025-03-26 04:00:00 UTC,169,169.61,164.84,165.06,28939326,166.640299
GOOGL,2025-03-27 04:00:00 UTC,164.63,165.42,162,162.24,24508273,163.287404
GOOGL,2025-03-28 04:00:00 UTC,160.49,161.82,153.63,154.33,48669335,155.870625
GOOGL,2025-03-31 04:00:00 UTC,153.11,155.54,150.662,154.64,54603335,153.530748
GOOGL,2025-04-01 04:00:00 UTC,153.62,158.1,153.62,157.07,30672899,156.549735
GOOGL,2025-04-02 04:00:00 UTC,155.15,158.4052,154.7,157.04,25041730,156.716563
GOOGL,2025-04-03 04:00:00 UTC,151.11,152.7799,150.39,150.72,46883360,151.373021
GOOGL,2025-04-04 04:00:00 UTC,148.01,151.07,145.38,145.6,62258205,147.673934
GOOGL,2025-04-07 04:00:00 UTC,141.55,152.85,140.53,146.75,76794136,145.8975
GOOGL,2025-04-08 04:00:00 UTC,151.22,152.24,143.03,144.7,52192771,147.749615
GOOGL,2025-04-09 04:00:00 UTC,144.415,159.55,143.905,158.71,70388272,153.144992
GOOGL,2025-04-10 04:00:00 UTC,156.54,157.72,149.93,152.82,48021972,153.776353
GOOGL,2025-04-11 04:00:00 UTC,152.9,157.67,152.82,157.14,33636239,156.21694
GOOGL,2025-04-14 04:00:00 UTC,159.995,161.72,157.56,159.07,30332957,159.619379
GOOGL,2025-04-15 04:00:00 UTC,159.125,159.65,155.21,156.31,27551534,156.858263
GOOGL,2025-04-16 04:00:00 UTC,153.1,155.89,151.51,153.33,28187421,153.522029
GOOGL,2025-04-17 04:00:00 UTC,154.29,154.68,148.5,151.16,33046436,151.388977
GOOGL,2025-04-21 04:00:00 UTC,148.88,148.945,146.1,147.67,26049115,147.329629
GOOGL,2025-04-22 04:00:00 UTC,148.89,152.19,148.54,151.47,26971750,150.65744
GOOGL,2025-04-23 04:00:00 UTC,155.61,157.525,153.81,155.35,31128833,155.713242
GOOGL,2025-04-24 04:00:00 UTC,156.15,159.59,155.79,159.28,45893951,158.48237
GOOGL,2025-04-25 04:00:00 UTC,165.07,166.1,161.04,161.96,56033995,162.945546
GOOGL,2025-04-28 04:00:00 UTC,162.425,163.15,158.6,160.61,29745782,160.353328
GOOGL,2025-04-29 04:00:00 UTC,160.325,160.74,157.52,160.16,26808958,159.664004
GOOGL,2025-04-30 04:00:00 UTC,157.975,159.27,155.4,158.8,34981059,157.754052
GOOGL,2025-05-01 04:00:00 UTC,160.45,161.95,158.91,161.3,30203248,160.956281
GOOGL,2025-05-02 04:00:00 UTC,163.405,164.97,161.87,164.03,25715005,163.840405
GOOGL,2025-05-05 04:00:00 UTC,163,165.39,162.72,164.21,21341814,164.509467
