symbol,date,open,high,low,close,volume,ema,atr,bb_middle,bb_upper,bb_lower,bb_width,volatility,obv,macd_12_26,macd_signal_12_26_9
MSFT,2024-03-22 04:00:00 UTC,429.7,429.86,426.07,414.2755,17648473.0,416.33756386201935,7.061492969310534,414.2755,431.13540881539103,397.415591184609,0.08139467004633877,1.6470338595210465,79404815.0,5.716487965397221,0.0
MSFT,2024-03-25 04:00:00 UTC,425.24,427.41,421.61,415.0415,18060450.0,416.95874825611276,7.066386328645495,415.0415,432.00468028151846,398.0783197184815,0.08174209220773573,1.6710935838446521,61344365.0,5.5293396266633295,0.0
MSFT,2024-03-26 04:00:00 UTC,425.61,425.99,421.35,415.75,16725647.0,417.40553413648297,6.89307301945653,415.75,432.5664493404878,398.9335506595122,0.08089693008051854,1.6347854902066952,44618718.0,5.223176801425495,0.0
MSFT,2024-03-27 04:00:00 UTC,424.44,424.45,419.01,416.43550000000005,16704978.0,417.78881659967504,6.789282089495349,416.43550000000005,432.98939853908274,399.88160146091735,0.07950282115277249,1.6110106279798184,27913740.0,4.9062324021488735,0.0
MSFT,2024-03-28 04:00:00 UTC,420.96,421.87,419.12,416.78950000000003,21871161.0,418.0679769235155,6.500761940245681,416.78950000000003,433.3944180729887,400.1845819270114,0.07968011705183864,1.5451516305965205,6042579.0,4.545364483602782,0.0
MSFT,2024-04-01 04:00:00 UTC,423.95,427.89,422.22,417.24300000000005,16315961.0,418.68721721651406,6.548564658799558,417.24300000000005,434.19150293032067,400.29449706967944,0.08124044228576927,1.5423992884093454,22358540.0,4.5179566900569625,0.0
MSFT,2024-04-02 04:00:00 UTC,420.11,422.38,417.84,417.5690000000001,17911992.0,418.94938700541746,6.561524326028162,417.5690000000001,434.58007243131067,400.5579275686895,0.0814767017250351,1.5569296521517089,4446548.0,4.195310051922149,0.0
MSFT,2024-04-03 04:00:00 UTC,419.73,423.26,419.085,418.459,16502264.0,419.09230252871106,6.391058302740437,418.459,433.98093951527727,402.93706048472274,0.07418619035689168,1.52005192121309,-12055716.0,3.8157400641877075,0.0
MSFT,2024-04-04 04:00:00 UTC,424.99,428.67,417.57,419.24850000000004,19370875.0,418.9768451450243,6.7274112811161215,419.24850000000004,432.73803009208996,405.7589699079101,0.06435099990621276,1.6098907057327754,-31426591.0,3.2698577083936584,0.0
MSFT,2024-04-05 04:00:00 UTC,420.01,426.51,418.32,420.0675,16554896.0,419.6000027502601,6.863310475322112,420.0675,432.94816666303984,407.18683333696015,0.06132665185019001,1.6129231235481556,-14871695.0,3.4143674557528243,0.0
MSFT,2024-04-08 04:00:00 UTC,425.17,427.28,423.3,420.98600000000005,14272387.0,420.0752405835687,6.657359727084815,420.98600000000005,432.22415755643664,409.74784244356346,0.053389697312673526,1.5679501936185063,-29144082.0,3.41448913866094,0.0
